                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    294,                 1.6839,                 1.5353,                 1.5212,                0.89391,                 0.5961,                 0.6969,                0.37599,                   1.76,                0.93809,                 1.3029,              0.0090331,              0.0090331,              0.0090331
                    295,                 1.7069,                 1.5835,                 1.5335,                0.88335,                 0.5946,                0.69565,                0.35483,                 1.8774,                0.96322,                 1.3633,              0.0090298,              0.0090298,              0.0090298
                    296,                 1.6911,                 1.5992,                 1.5296,                 0.8845,                0.59187,                0.70025,                0.39072,                 1.7303,                0.92373,                 1.2815,              0.0090265,              0.0090265,              0.0090265
                    297,                 1.6819,                 1.5694,                 1.5321,                0.89252,                0.58863,                0.70595,                0.39756,                 1.7019,                0.91655,                 1.2728,              0.0090232,              0.0090232,              0.0090232
                    298,                  1.688,                 1.5704,                 1.5225,                0.88633,                 0.6017,                0.67466,                0.35538,                 1.7624,                 0.9382,                 1.2957,              0.0090199,              0.0090199,              0.0090199
                    299,                  1.718,                 1.5931,                 1.5313,                0.87947,                0.59577,                0.66503,                0.35373,                 1.7425,                0.92859,                 1.2858,              0.0090166,              0.0090166,              0.0090166
                    300,                 1.6974,                 1.5593,                 1.5139,                0.87857,                0.59489,                0.70669,                0.40515,                 1.7036,                0.90457,                 1.2736,              0.0090133,              0.0090133,              0.0090133
                    301,                 1.6989,                 1.5771,                 1.5316,                0.87318,                0.58772,                 0.6946,                0.40055,                 1.7219,                0.91694,                 1.2912,                0.00901,                0.00901,                0.00901
                    302,                 1.6951,                 1.5677,                 1.5218,                0.87562,                0.59612,                0.69833,                0.39338,                 1.7118,                0.92012,                 1.2841,              0.0090067,              0.0090067,              0.0090067
                    303,                 1.7067,                 1.5522,                 1.5342,                0.88038,                0.58704,                0.63571,                0.33018,                 1.7918,                0.92743,                 1.3265,              0.0090034,              0.0090034,              0.0090034
                    304,                 1.7055,                 1.5529,                 1.5329,                0.75222,                0.59919,                0.63329,                0.31864,                 1.7862,                0.92669,                  1.326,              0.0090001,              0.0090001,              0.0090001
                    305,                 1.7055,                 1.5836,                 1.5355,                0.87587,                0.59563,                0.64434,                0.32519,                  1.819,                0.93768,                  1.333,              0.0089968,              0.0089968,              0.0089968
                    306,                 1.6937,                 1.5679,                 1.5121,                0.87688,                0.60485,                0.65298,                0.34863,                 1.7107,                 0.9132,                 1.2741,              0.0089935,              0.0089935,              0.0089935
                    307,                 1.6887,                 1.5373,                 1.5131,                0.87572,                0.59266,                0.63441,                0.35991,                 1.6291,                0.90615,                 1.2444,              0.0089902,              0.0089902,              0.0089902
                    308,                 1.7017,                  1.588,                 1.5261,                 0.8917,                0.58584,                0.64401,                0.36422,                 1.6191,                0.89836,                 1.2435,              0.0089869,              0.0089869,              0.0089869
                    309,                 1.6828,                 1.5361,                 1.5053,                0.89923,                0.59737,                0.70103,                0.39244,                 1.6915,                0.91201,                 1.2724,              0.0089836,              0.0089836,              0.0089836
                    310,                 1.6813,                 1.5452,                 1.5134,                0.76123,                 0.6014,                0.69856,                0.36386,                 1.7924,                0.93933,                 1.3202,              0.0089803,              0.0089803,              0.0089803
                    311,                  1.661,                 1.5144,                 1.4962,                 0.8886,                0.58892,                0.69152,                0.38505,                 1.7114,                0.92029,                 1.2916,               0.008977,               0.008977,               0.008977
                    312,                 1.6705,                 1.5259,                 1.5012,                 0.8772,                0.59732,                0.64767,                0.35873,                 1.6752,                0.91474,                 1.2624,              0.0089737,              0.0089737,              0.0089737
                    313,                 1.6702,                 1.5224,                 1.5055,                0.89125,                0.59822,                0.65209,                0.33983,                 1.7689,                0.93941,                  1.304,              0.0089704,              0.0089704,              0.0089704
                    314,                 1.6872,                 1.5507,                 1.5083,                0.88471,                0.60612,                0.64472,                0.31538,                 1.8567,                 0.9458,                 1.3602,              0.0089671,              0.0089671,              0.0089671
                    315,                 1.6926,                 1.5671,                 1.5289,                0.63592,                0.58982,                0.64096,                0.35086,                 1.6756,                 0.8994,                 1.2645,              0.0089638,              0.0089638,              0.0089638
                    316,                  1.697,                 1.5929,                 1.5343,                0.76841,                0.60044,                0.64836,                0.35302,                 1.6669,                0.90697,                 1.2541,              0.0089605,              0.0089605,              0.0089605
                    317,                 1.6565,                 1.4877,                 1.4964,                0.89719,                 0.6069,                0.64382,                 0.3402,                 1.7197,                0.91404,                 1.2827,              0.0089572,              0.0089572,              0.0089572
                    318,                 1.6657,                 1.5205,                 1.5033,                0.89161,                0.60364,                0.64813,                0.33641,                 1.7547,                  0.916,                 1.2969,              0.0089539,              0.0089539,              0.0089539
                    319,                 1.6894,                 1.5513,                  1.507,                0.89081,                0.59778,                0.65133,                0.35043,                 1.7222,                0.92293,                 1.2741,              0.0089506,              0.0089506,              0.0089506
                    320,                 1.6908,                 1.5256,                 1.5081,                0.89104,                0.59564,                0.64457,                0.36261,                  1.645,                0.89637,                 1.2392,              0.0089473,              0.0089473,              0.0089473
                    321,                 1.6847,                 1.5308,                 1.4888,                0.89901,                0.60355,                 0.6494,                 0.3551,                 1.6829,                0.89277,                 1.2522,               0.008944,               0.008944,               0.008944
                    322,                 1.6736,                 1.5338,                  1.491,                0.88182,                0.60364,                0.64847,                0.36912,                  1.615,                0.87917,                 1.2104,              0.0089407,              0.0089407,              0.0089407
                    323,                  1.694,                 1.5379,                 1.5145,                0.88481,                0.59207,                0.64547,                0.37187,                 1.6101,                0.90271,                 1.2039,              0.0089374,              0.0089374,              0.0089374
                    324,                 1.6892,                 1.5404,                 1.5168,                0.89056,                0.58947,                0.64799,                0.36595,                 1.6409,                0.90184,                 1.2204,              0.0089341,              0.0089341,              0.0089341
                    325,                 1.6654,                 1.5173,                 1.4965,                0.88374,                0.59186,                0.64495,                0.36239,                 1.6605,                0.90512,                 1.2434,              0.0089308,              0.0089308,              0.0089308
                    326,                 1.6879,                 1.5543,                 1.5135,                0.89577,                0.60263,                0.65431,                0.34522,                 1.7115,                0.90808,                 1.2733,              0.0089275,              0.0089275,              0.0089275
                    327,                 1.6905,                 1.5793,                 1.5324,                 0.8946,                0.60562,                0.65834,                 0.3333,                 1.7499,                0.92388,                 1.2922,              0.0089242,              0.0089242,              0.0089242
                    328,                   1.69,                 1.5556,                 1.5189,                0.63852,                0.69836,                0.70018,                0.35855,                 1.8555,                0.95393,                 1.3487,              0.0089209,              0.0089209,              0.0089209
                    329,                 1.6605,                  1.504,                 1.4826,                0.63941,                0.70219,                0.69355,                0.36356,                 1.7978,                0.93654,                 1.3238,              0.0089176,              0.0089176,              0.0089176
                    330,                 1.6898,                 1.5255,                 1.5224,                0.58865,                0.70548,                0.70094,                0.38949,                 1.6815,                0.91785,                 1.2577,              0.0089143,              0.0089143,              0.0089143
                    331,                 1.6597,                 1.5224,                 1.5046,                0.88433,                0.58923,                0.65161,                0.34429,                 1.6828,                0.92671,                 1.2548,               0.008911,               0.008911,               0.008911
                    332,                 1.6693,                 1.5247,                 1.5016,                0.90181,                0.59461,                0.66407,                0.33903,                  1.719,                0.90424,                 1.2698,              0.0089077,              0.0089077,              0.0089077
                    333,                 1.6706,                 1.4984,                 1.4849,                 0.9031,                0.59809,                0.66325,                0.32047,                 1.7885,                0.92249,                 1.3121,              0.0089044,              0.0089044,              0.0089044
                    334,                 1.6787,                 1.5349,                 1.5056,                0.89704,                 0.5948,                0.66132,                0.34178,                 1.7354,                0.91831,                 1.2854,              0.0089011,              0.0089011,              0.0089011
                    335,                  1.662,                 1.4999,                 1.4846,                0.89311,                0.60312,                0.66302,                0.35878,                 1.6863,                0.89481,                 1.2602,              0.0088978,              0.0088978,              0.0088978
                    336,                  1.691,                 1.5566,                 1.5016,                0.63268,                 0.7072,                0.71107,                0.40071,                 1.6818,                 0.9074,                 1.2497,              0.0088945,              0.0088945,              0.0088945
                    337,                 1.6676,                 1.5201,                 1.4995,                0.61294,                 0.7118,                0.69684,                0.37749,                 1.7479,                0.92581,                 1.2885,              0.0088912,              0.0088912,              0.0088912
                    338,                 1.6616,                 1.5102,                 1.4943,                0.59499,                0.70159,                0.69704,                0.39299,                 1.6924,                0.90257,                 1.2595,              0.0088879,              0.0088879,              0.0088879
                    339,                 1.6663,                 1.5144,                 1.4965,                0.88741,                0.60854,                0.70511,                0.39747,                 1.6651,                0.88154,                 1.2502,              0.0088846,              0.0088846,              0.0088846
                    340,                 1.6814,                  1.506,                 1.4916,                0.66955,                0.69771,                0.70669,                   0.37,                 1.7422,                0.90552,                 1.2846,              0.0088813,              0.0088813,              0.0088813
                    341,                 1.6787,                 1.5622,                 1.4935,                0.62744,                0.71001,                0.70354,                0.37807,                 1.6931,                0.90939,                  1.234,               0.008878,               0.008878,               0.008878
                    342,                 1.6941,                 1.5495,                 1.4869,                0.57546,                0.73781,                0.73314,                0.40495,                 1.6619,                0.90303,                 1.2256,              0.0088747,              0.0088747,              0.0088747
                    343,                 1.6774,                 1.5014,                 1.4888,                0.58725,                0.71906,                0.72252,                0.40857,                  1.669,                0.90326,                 1.2339,              0.0088714,              0.0088714,              0.0088714
                    344,                 1.6729,                  1.505,                 1.4874,                0.89266,                0.60602,                0.71204,                0.39764,                 1.6956,                0.88987,                 1.2552,              0.0088681,              0.0088681,              0.0088681
                    345,                 1.6569,                 1.4881,                 1.4873,                0.65121,                0.70603,                 0.7054,                0.38069,                 1.7423,                0.90884,                 1.2859,              0.0088648,              0.0088648,              0.0088648
                    346,                 1.6726,                 1.5295,                 1.4829,                0.89522,                0.60036,                0.65461,                0.33717,                 1.7394,                0.91167,                  1.275,              0.0088615,              0.0088615,              0.0088615
                    347,                 1.6582,                 1.5323,                 1.4695,                0.89592,                0.60462,                0.66291,                0.35954,                 1.6873,                0.90421,                 1.2444,              0.0088582,              0.0088582,              0.0088582
                    348,                 1.6595,                 1.5202,                 1.4976,                0.90486,                0.59739,                0.66451,                0.35778,                 1.6808,                0.89098,                 1.2491,              0.0088549,              0.0088549,              0.0088549
                    349,                 1.6662,                 1.5254,                 1.4979,                0.89263,                0.60371,                0.66795,                0.37247,                 1.6704,                0.88255,                 1.2469,              0.0088516,              0.0088516,              0.0088516
                    350,                 1.6632,                 1.5144,                 1.4897,                0.89213,                0.59873,                 0.6668,                0.37368,                 1.6602,                0.89062,                 1.2444,              0.0088483,              0.0088483,              0.0088483
                    351,                 1.6646,                 1.5146,                 1.4987,                 0.8844,                0.60006,                0.67905,                0.39065,                 1.6573,                0.89026,                 1.2411,               0.008845,               0.008845,               0.008845
                    352,                 1.6686,                 1.5171,                 1.4985,                0.56193,                0.71882,                0.68488,                0.38198,                  1.658,                0.87509,                 1.2465,              0.0088417,              0.0088417,              0.0088417
                    353,                 1.6693,                 1.5362,                 1.4973,                0.61483,                0.71376,                0.70563,                0.38027,                 1.7373,                0.90422,                 1.2791,              0.0088384,              0.0088384,              0.0088384
                    354,                 1.6686,                 1.5225,                 1.4898,                0.89189,                0.59679,                0.65179,                0.32497,                 1.7522,                0.90699,                 1.2932,              0.0088351,              0.0088351,              0.0088351
                    355,                  1.657,                 1.4866,                  1.484,                0.89742,                0.59925,                0.65209,                  0.325,                 1.7803,                0.91167,                 1.3027,              0.0088318,              0.0088318,              0.0088318
                    356,                 1.6682,                 1.5241,                 1.4988,                0.71963,                0.69849,                0.66361,                 0.3466,                 1.7224,                0.90384,                 1.2656,              0.0088285,              0.0088285,              0.0088285
                    357,                 1.6635,                 1.4953,                 1.4856,                0.89504,                 0.6052,                0.65798,                 0.3293,                 1.7474,                0.91602,                 1.2766,              0.0088252,              0.0088252,              0.0088252
                    358,                 1.6648,                 1.4955,                 1.4856,                0.89442,                0.59895,                0.66021,                0.34456,                 1.7031,                0.90271,                 1.2565,              0.0088219,              0.0088219,              0.0088219
                    359,                 1.6828,                 1.4931,                  1.481,                0.88876,                0.61221,                0.71068,                0.38079,                 1.6882,                0.90024,                 1.2427,              0.0088186,              0.0088186,              0.0088186
                    360,                 1.6891,                 1.5213,                 1.4943,                0.90091,                0.60712,                0.71235,                0.39883,                 1.6402,                0.88594,                 1.2193,              0.0088153,              0.0088153,              0.0088153
                    361,                 1.6512,                 1.4656,                 1.4539,                0.89418,                0.61112,                0.70898,                0.40091,                 1.6669,                0.87448,                 1.2315,               0.008812,               0.008812,               0.008812
                    362,                 1.6805,                 1.5298,                 1.4902,                0.90047,                0.60688,                0.70926,                0.40318,                 1.6637,                0.87597,                 1.2318,              0.0088087,              0.0088087,              0.0088087
                    363,                 1.6495,                 1.5007,                 1.4781,                0.90046,                0.60237,                 0.7094,                0.39194,                  1.654,                0.88412,                 1.2338,              0.0088054,              0.0088054,              0.0088054
                    364,                 1.6573,                 1.5175,                 1.4795,                0.89907,                0.60285,                0.67799,                0.37188,                 1.6615,                0.89242,                 1.2376,              0.0088021,              0.0088021,              0.0088021
                    365,                 1.6613,                 1.5135,                 1.4657,                0.89652,                0.59901,                0.67438,                0.37901,                 1.6453,                0.88373,                 1.2259,              0.0087988,              0.0087988,              0.0087988
                    366,                 1.6538,                 1.4788,                 1.4709,                0.89931,                0.60217,                0.67902,                0.38268,                 1.6457,                0.87041,                 1.2283,              0.0087955,              0.0087955,              0.0087955
                    367,                 1.6733,                 1.5023,                 1.4811,                0.89441,                0.60361,                0.66884,                 0.3704,                 1.6336,                 0.8724,                 1.2342,              0.0087922,              0.0087922,              0.0087922
                    368,                 1.6549,                 1.4554,                 1.4668,                  0.898,                0.60887,                0.67449,                0.36266,                 1.6711,                 0.8674,                 1.2488,              0.0087889,              0.0087889,              0.0087889
                    369,                 1.6612,                 1.4735,                 1.4783,                0.59713,                0.78038,                0.68646,                0.37269,                 1.6958,                0.87255,                 1.2586,              0.0087856,              0.0087856,              0.0087856
                    370,                 1.6622,                 1.5189,                 1.4829,                0.56681,                0.78618,                 0.6884,                0.37427,                 1.6798,                0.88829,                   1.25,              0.0087823,              0.0087823,              0.0087823
                    371,                 1.6375,                 1.4696,                 1.4687,                0.61372,                0.75536,                0.68961,                0.36968,                 1.6978,                0.89151,                   1.26,               0.008779,               0.008779,               0.008779
                    372,                  1.665,                 1.5079,                  1.499,                0.56923,                0.73602,                0.68365,                0.36757,                 1.7005,                0.88475,                 1.2553,              0.0087757,              0.0087757,              0.0087757
                    373,                 1.6501,                 1.4777,                 1.4612,                0.59005,                0.71495,                0.68632,                0.36299,                 1.7225,                0.89888,                 1.2693,              0.0087724,              0.0087724,              0.0087724
                    374,                 1.6521,                 1.4546,                 1.4611,                0.90476,                0.60372,                0.67965,                0.36911,                  1.664,                0.88394,                 1.2457,              0.0087691,              0.0087691,              0.0087691
                    375,                 1.6458,                 1.4671,                 1.4717,                0.90431,                0.60838,                0.67695,                0.37382,                 1.6537,                0.88439,                 1.2438,              0.0087658,              0.0087658,              0.0087658
                    376,                 1.6722,                  1.473,                 1.4828,                 0.5763,                 0.7608,                0.69386,                0.38183,                 1.6786,                0.88063,                 1.2457,              0.0087625,              0.0087625,              0.0087625
                    377,                  1.636,                  1.471,                  1.476,                0.90475,                0.59709,                0.71153,                0.39745,                 1.6983,                0.89007,                 1.2586,              0.0087592,              0.0087592,              0.0087592
                    378,                 1.6658,                 1.4639,                 1.4653,                0.57502,                0.72011,                 0.7115,                0.39672,                 1.6909,                0.87916,                 1.2571,              0.0087559,              0.0087559,              0.0087559
                    379,                 1.6267,                 1.4312,                  1.462,                0.58637,                0.72413,                0.71277,                0.39367,                  1.707,                0.88604,                   1.26,              0.0087526,              0.0087526,              0.0087526
                    380,                 1.6585,                  1.465,                 1.4769,                0.88956,                0.60685,                0.71116,                0.40315,                 1.6584,                0.87988,                 1.2362,              0.0087493,              0.0087493,              0.0087493
                    381,                 1.6599,                 1.4967,                 1.4713,                0.63017,                0.77931,                0.71413,                0.40244,                 1.6546,                0.87719,                 1.2372,               0.008746,               0.008746,               0.008746
                    382,                 1.6412,                 1.4589,                 1.4507,                0.80004,                0.69246,                0.71426,                0.41014,                 1.6197,                0.86579,                 1.2079,              0.0087427,              0.0087427,              0.0087427
                    383,                  1.644,                 1.4547,                 1.4608,                0.62174,                0.70945,                0.71168,                 0.4028,                 1.6535,                0.87151,                 1.2267,              0.0087394,              0.0087394,              0.0087394
                    384,                 1.6385,                 1.4549,                 1.4634,                0.62692,                0.71329,                0.71346,                0.40036,                 1.6858,                0.87112,                 1.2488,              0.0087361,              0.0087361,              0.0087361
                    385,                 1.6671,                 1.4753,                 1.4838,                0.83412,                0.69115,                0.71793,                0.39375,                  1.739,                0.88396,                 1.2804,              0.0087328,              0.0087328,              0.0087328
                    386,                  1.657,                 1.5096,                 1.4836,                0.84343,                0.68058,                0.71344,                0.40263,                 1.7072,                0.88196,                 1.2569,              0.0087295,              0.0087295,              0.0087295
                    387,                 1.6504,                 1.4697,                 1.4637,                0.75005,                 0.7115,                0.71445,                0.41121,                 1.6715,                0.86407,                 1.2425,              0.0087262,              0.0087262,              0.0087262
                    388,                 1.6559,                 1.5044,                  1.489,                0.80505,                0.70667,                0.71937,                0.39915,                 1.6873,                0.86353,                 1.2512,              0.0087229,              0.0087229,              0.0087229
                    389,                 1.6546,                 1.4773,                 1.4734,                0.61444,                0.71637,                0.72327,                0.40308,                 1.6916,                 0.8742,                 1.2511,              0.0087196,              0.0087196,              0.0087196
                    390,                  1.644,                 1.4719,                 1.4713,                0.63434,                 0.7823,                0.72343,                0.40577,                 1.6905,                0.87611,                 1.2505,              0.0087163,              0.0087163,              0.0087163
                    391,                 1.6422,                 1.4651,                 1.4626,                 0.5833,                0.78412,                 0.7137,                0.39132,                 1.7388,                0.88826,                 1.2708,               0.008713,               0.008713,               0.008713
                    392,                 1.6364,                 1.4525,                 1.4569,                0.63136,                0.71837,                0.71425,                0.38028,                 1.7654,                0.89579,                 1.2818,              0.0087097,              0.0087097,              0.0087097
                    393,                  1.648,                  1.477,                 1.4665,                0.67316,                0.69926,                0.71706,                0.39125,                 1.7164,                0.88789,                 1.2594,              0.0087064,              0.0087064,              0.0087064
                    394,                  1.654,                 1.4631,                  1.468,                0.90169,                0.60504,                0.68089,                0.36514,                 1.7008,                 0.8886,                 1.2517,              0.0087031,              0.0087031,              0.0087031
                    395,                 1.6392,                 1.4478,                 1.4691,                0.66651,                0.70709,                0.72252,                 0.4001,                 1.6874,                0.88313,                 1.2442,              0.0086998,              0.0086998,              0.0086998
                    396,                 1.6462,                  1.457,                 1.4696,                0.70433,                0.69686,                0.72321,                0.40713,                 1.6677,                0.85963,                 1.2349,              0.0086965,              0.0086965,              0.0086965
                    397,                 1.6418,                 1.4666,                 1.4524,                0.76493,                0.72372,                0.73517,                0.41499,                 1.6547,                0.86264,                 1.2306,              0.0086932,              0.0086932,              0.0086932
                    398,                 1.6636,                 1.4929,                 1.4799,                0.65455,                0.70367,                0.71853,                0.40873,                 1.6462,                0.87396,                  1.225,              0.0086899,              0.0086899,              0.0086899
                    399,                 1.6602,                  1.497,                 1.4817,                 0.6109,                0.72153,                0.72659,                0.41659,                 1.6592,                0.86674,                 1.2309,              0.0086866,              0.0086866,              0.0086866
                    400,                 1.6536,                 1.4637,                 1.4743,                0.68598,                0.70118,                0.72463,                0.40687,                 1.6378,                0.86296,                 1.2239,              0.0086833,              0.0086833,              0.0086833
                    401,                   1.64,                 1.4718,                 1.4697,                0.78483,                0.69997,                0.72465,                0.40365,                 1.6522,                0.86985,                 1.2238,                0.00868,                0.00868,                0.00868
                    402,                  1.635,                 1.4436,                 1.4565,                0.63544,                0.70855,                 0.7288,                0.39484,                 1.6926,                0.87191,                 1.2423,              0.0086767,              0.0086767,              0.0086767
                    403,                 1.6236,                 1.4288,                 1.4402,                0.69803,                0.69755,                0.72371,                0.39833,                 1.6885,                0.86918,                 1.2393,              0.0086734,              0.0086734,              0.0086734
                    404,                 1.6436,                 1.4575,                 1.4467,                0.62262,                0.71119,                0.71428,                0.40473,                 1.6332,                0.86406,                  1.212,              0.0086701,              0.0086701,              0.0086701
                    405,                 1.6477,                 1.4887,                  1.467,                0.89036,                0.61671,                0.71474,                0.39702,                 1.6739,                0.87536,                 1.2355,              0.0086668,              0.0086668,              0.0086668
                    406,                 1.6497,                 1.4964,                 1.4642,                0.64101,                0.71609,                0.71978,                0.39915,                 1.6862,                0.86877,                 1.2376,              0.0086635,              0.0086635,              0.0086635
                    407,                 1.6349,                 1.4464,                 1.4531,                  0.899,                0.61453,                0.67189,                0.37916,                 1.6518,                0.86151,                  1.217,              0.0086602,              0.0086602,              0.0086602
                    408,                 1.6587,                  1.447,                 1.4738,                0.89623,                0.59843,                0.68857,                0.39837,                 1.6279,                0.86249,                 1.2091,              0.0086569,              0.0086569,              0.0086569
                    409,                 1.6446,                 1.4702,                 1.4576,                0.89424,                0.60051,                0.67213,                0.37867,                 1.6416,                0.86812,                 1.2191,              0.0086536,              0.0086536,              0.0086536
                    410,                 1.6474,                  1.461,                 1.4519,                0.89691,                0.61067,                0.67933,                0.37488,                 1.6606,                0.87495,                 1.2261,              0.0086503,              0.0086503,              0.0086503
                    411,                 1.6223,                 1.4337,                 1.4381,                0.89533,                 0.6115,                0.67699,                0.36866,                  1.687,                0.87107,                 1.2405,               0.008647,               0.008647,               0.008647
                    412,                 1.6205,                 1.4309,                 1.4545,                0.64973,                0.70843,                0.71746,                0.39372,                 1.7076,                0.86234,                 1.2546,              0.0086437,              0.0086437,              0.0086437
                    413,                 1.6387,                 1.4458,                 1.4654,                0.89606,                0.61319,                0.68718,                0.37275,                 1.7108,                0.86321,                 1.2612,              0.0086404,              0.0086404,              0.0086404
                    414,                 1.6448,                 1.4838,                 1.4575,                 0.8894,                0.61308,                0.68587,                0.37906,                 1.6762,                0.87656,                 1.2332,              0.0086371,              0.0086371,              0.0086371
                    415,                 1.6326,                 1.4311,                 1.4692,                0.90193,                0.61672,                0.68699,                0.37146,                 1.7085,                0.87634,                 1.2477,              0.0086338,              0.0086338,              0.0086338
                    416,                  1.638,                 1.4691,                  1.456,                0.57791,                0.73412,                0.68939,                0.40085,                 1.6198,                0.84576,                 1.2056,              0.0086305,              0.0086305,              0.0086305
                    417,                 1.6298,                 1.4652,                 1.4613,                0.58289,                0.70881,                 0.6862,                0.40902,                 1.5837,                 0.8406,                  1.188,              0.0086272,              0.0086272,              0.0086272
                    418,                 1.6438,                 1.4766,                 1.4797,                0.60135,                0.71217,                 0.6891,                 0.3954,                 1.6117,                0.84627,                  1.203,              0.0086239,              0.0086239,              0.0086239
                    419,                 1.6326,                 1.4363,                 1.4558,                0.63255,                0.71545,                0.71662,                 0.4149,                 1.6319,                0.85113,                 1.2106,              0.0086206,              0.0086206,              0.0086206
                    420,                 1.6521,                 1.4619,                 1.4676,                0.69425,                0.70087,                0.71289,                0.40206,                 1.6482,                0.86045,                 1.2212,              0.0086173,              0.0086173,              0.0086173
                    421,                 1.6439,                 1.4831,                 1.4667,                 0.6787,                0.71045,                0.71194,                0.39469,                 1.6516,                0.86758,                 1.2262,               0.008614,               0.008614,               0.008614
                    422,                 1.6393,                 1.4542,                 1.4561,                0.59959,                0.72538,                0.71344,                0.39853,                 1.6374,                0.87799,                 1.2232,              0.0086107,              0.0086107,              0.0086107
                    423,                 1.6393,                 1.4572,                 1.4673,                0.88735,                0.61564,                0.67341,                0.37455,                 1.6531,                0.88103,                 1.2243,              0.0086074,              0.0086074,              0.0086074
                    424,                   1.61,                 1.4024,                 1.4293,                0.58427,                0.70632,                0.68236,                0.38395,                 1.6506,                0.87412,                 1.2249,              0.0086041,              0.0086041,              0.0086041
                    425,                 1.6213,                 1.4356,                 1.4494,                0.72763,                0.71729,                0.68508,                0.37631,                  1.688,                0.87886,                 1.2375,              0.0086008,              0.0086008,              0.0086008
                    426,                  1.643,                 1.4927,                 1.4561,                0.79005,                0.69873,                0.71496,                 0.4024,                 1.6569,                0.86539,                 1.2209,              0.0085975,              0.0085975,              0.0085975
                    427,                 1.6436,                 1.4573,                 1.4473,                0.84194,                0.68691,                0.71119,                0.40347,                 1.6251,                  0.857,                  1.204,              0.0085942,              0.0085942,              0.0085942
                    428,                 1.6348,                 1.4284,                 1.4451,                0.69381,                0.68915,                 0.7133,                0.39889,                 1.6348,                0.84977,                 1.2089,              0.0085909,              0.0085909,              0.0085909
                    429,                 1.6299,                  1.474,                 1.4561,                0.89658,                 0.6139,                0.67492,                0.37327,                 1.6334,                0.84616,                 1.2086,              0.0085876,              0.0085876,              0.0085876
                    430,                 1.6435,                 1.4556,                 1.4519,                0.89691,                0.60675,                0.68147,                0.38283,                 1.6168,                0.84337,                 1.1993,              0.0085843,              0.0085843,              0.0085843
                    431,                 1.6313,                 1.4435,                 1.4292,                0.89838,                0.61273,                0.71425,                0.40223,                 1.6502,                0.85607,                 1.2169,               0.008581,               0.008581,               0.008581
                    432,                 1.6263,                 1.4424,                 1.4669,                0.62048,                 0.7189,                0.71792,                 0.4002,                 1.6711,                0.85636,                 1.2283,              0.0085777,              0.0085777,              0.0085777
                    433,                 1.6396,                 1.4608,                 1.4637,                 0.5987,                0.71036,                0.67286,                0.36041,                 1.6979,                0.86393,                 1.2373,              0.0085744,              0.0085744,              0.0085744
                    434,                 1.6238,                 1.4407,                 1.4385,                0.75471,                0.70039,                0.68702,                0.36943,                 1.6802,                 0.8579,                 1.2253,              0.0085711,              0.0085711,              0.0085711
                    435,                 1.6216,                 1.4527,                 1.4546,                0.75096,                 0.7033,                0.68099,                0.36401,                 1.6903,                0.86375,                 1.2261,              0.0085678,              0.0085678,              0.0085678
                    436,                 1.6408,                  1.479,                  1.467,                0.77225,                0.69351,                0.68523,                0.36075,                  1.711,                0.86556,                 1.2464,              0.0085645,              0.0085645,              0.0085645
                    437,                 1.6296,                  1.443,                 1.4463,                0.90194,                0.61449,                0.67467,                0.35218,                  1.714,                0.87303,                 1.2538,              0.0085612,              0.0085612,              0.0085612
                    438,                 1.6219,                 1.4188,                 1.4379,                0.89657,                0.61678,                0.66874,                 0.3523,                 1.7107,                0.87968,                 1.2508,              0.0085579,              0.0085579,              0.0085579
                    439,                 1.6302,                 1.4282,                 1.4497,                0.58128,                0.69774,                0.68159,                0.36715,                 1.7246,                0.87286,                 1.2515,              0.0085546,              0.0085546,              0.0085546
                    440,                 1.6219,                 1.4274,                  1.453,                0.76953,                0.61264,                0.67295,                0.36915,                 1.6873,                 0.8665,                 1.2339,              0.0085513,              0.0085513,              0.0085513
                    441,                 1.6281,                 1.4555,                 1.4625,                0.76817,                0.61261,                0.67463,                0.37058,                  1.676,                0.86282,                 1.2195,               0.008548,               0.008548,               0.008548
                    442,                 1.6191,                 1.4188,                 1.4404,                0.56828,                 0.7167,                0.67435,                0.36261,                 1.6984,                0.86768,                 1.2301,              0.0085447,              0.0085447,              0.0085447
                    443,                 1.6337,                 1.4442,                 1.4679,                0.89839,                0.61017,                0.67413,                0.36803,                 1.6861,                0.86375,                 1.2279,              0.0085414,              0.0085414,              0.0085414
                    444,                 1.6333,                 1.4317,                 1.4567,                 0.8999,                0.61132,                0.68013,                0.37999,                  1.658,                0.85076,                 1.2143,              0.0085381,              0.0085381,              0.0085381
                    445,                   1.62,                  1.431,                 1.4352,                0.90387,                0.61255,                 0.6801,                0.38435,                 1.6218,                0.84395,                 1.1968,              0.0085348,              0.0085348,              0.0085348
                    446,                 1.6239,                 1.4377,                 1.4507,                0.72211,                0.71371,                0.72449,                 0.4173,                 1.6027,                 0.8416,                   1.19,              0.0085315,              0.0085315,              0.0085315
                    447,                 1.6076,                 1.4155,                 1.4299,                0.76129,                0.71266,                0.71573,                0.40736,                 1.6213,                0.84211,                 1.2014,              0.0085282,              0.0085282,              0.0085282
